2017-10-02 16:28:47,209 INFO 4, 3592
2017-10-02 16:29:47,215 INFO 3, 3592
2017-10-02 16:30:47,220 INFO 4, 3582
2017-10-02 16:31:47,323 INFO 3, 3582
2017-10-02 16:32:47,377 INFO 3, 3582
2017-10-02 16:33:47,383 INFO 3, 3582
2017-10-02 16:34:47,388 INFO 3, 3577
2017-10-02 16:35:47,442 INFO 3, 3574
2017-10-02 16:36:47,447 INFO 3, 3571
2017-10-02 16:37:47,550 INFO 3, 3571
2017-10-02 16:38:47,556 INFO 3, 3566
2017-10-02 16:39:47,561 INFO 3, 3574
2017-10-02 16:40:47,566 INFO 3, 3564
2017-10-02 16:41:47,622 INFO 3, 3566
2017-10-02 16:42:47,627 INFO 3, 3569
2017-10-02 16:43:47,632 INFO 3, 3566
2017-10-02 16:44:47,687 INFO 3, 3564
2017-10-02 16:45:47,693 INFO 3, 3559
2017-10-02 16:46:47,698 INFO 3, 3554
2017-10-02 16:47:47,703 INFO 3, 3536
2017-10-02 16:48:47,806 INFO 3, 3541
2017-10-02 16:49:47,860 INFO 3, 3538
2017-10-02 16:50:47,866 INFO 3, 3526
2017-10-02 16:51:47,869 INFO 3, 3511
2017-10-02 16:52:47,874 INFO 2, 3511
2017-10-02 16:53:47,929 INFO 2, 3491
2017-10-02 16:54:47,934 INFO 2, 3464
2017-10-02 16:55:47,940 INFO 2, 3443
2017-10-02 16:56:47,945 INFO 1, 3416
2017-10-02 16:57:47,950 INFO 1, 3386
2017-10-02 16:58:48,004 INFO 1, 3340
2017-10-02 16:59:48,058 INFO 0, 3281
                                     2017-10-02 16:17:16,597 INFO 3, 3624
2017-10-04 07:33:47,630 INFO 3, 3640
2017-10-04 07:34:47,684 INFO 16, 3738
2017-10-04 07:35:47,689 INFO 41, 3802
2017-10-04 07:36:47,694 INFO 48, 3843
2017-10-04 07:37:47,700 INFO 58, 3876
2017-10-04 07:38:47,705 INFO 62, 3897
2017-10-04 07:39:47,710 INFO 61, 3882
2017-10-04 07:40:47,764 INFO 62, 3900
2017-10-04 07:41:47,769 INFO 61, 3897
2017-10-04 07:42:47,872 INFO 63, 3897
2017-10-04 07:43:47,878 INFO 64, 3903
2017-10-04 07:44:47,883 INFO 63, 3897
2017-10-04 07:45:47,888 INFO 64, 3900
2017-10-04 07:46:47,893 INFO 65, 3916
2017-10-04 07:47:47,898 INFO 67, 3928
2017-10-04 07:48:47,903 INFO 65, 3928
2017-10-04 07:49:47,958 INFO 67, 3925
2017-10-04 07:50:47,963 INFO 69, 3937
2017-10-04 07:51:48,017 INFO 69, 3941
2017-10-04 07:52:48,022 INFO 70, 3941
2017-10-04 07:53:48,027 INFO 71, 3953
2017-10-04 07:54:48,130 INFO 71, 3963
2017-10-04 07:55:48,185 INFO 72, 3966
2017-10-04 07:56:48,190 INFO 72, 3966
2017-10-04 07:57:48,195 INFO 73, 3972
2017-10-04 07:58:48,200 INFO 74, 3972
2017-10-04 07:59:48,255 INFO 75, 3975
2017-10-04 08:00:48,260 INFO 76, 3975
2017-10-04 08:01:48,265 INFO 75, 3982
2017-10-04 08:02:48,270 INFO 75, 3982
2017-10-04 08:03:48,326 INFO 76, 3972
2017-10-04 08:04:48,381 INFO 76, 3982
2017-10-04 08:05:48,436 INFO 75, 3969
2017-10-04 08:06:48,490 INFO 75, 3982
2017-10-04 08:07:48,496 INFO 77, 3988
2017-10-04 08:08:48,501 INFO 78, 3985
2017-10-04 08:09:48,506 INFO 76, 3988
2017-10-04 08:10:48,559 INFO 76, 3988
2017-10-04 08:11:48,614 INFO 77, 3995
2017-10-04 08:12:48,619 INFO 78, 3995
2017-10-04 08:13:48,624 INFO 78, 3998
2017-10-04 08:14:48,678 INFO 78, 3998
2017-10-04 08:15:48,732 INFO 78, 3998
2017-10-04 08:16:48,787 INFO 79, 4007
2017-10-04 08:17:48,792 INFO 79, 4004
2017-10-04 08:18:48,797 INFO 80, 4014
2017-10-04 08:19:48,851 INFO 79, 4011
2017-10-04 08:20:48,856 INFO 81, 4020
2017-10-04 08:21:48,862 INFO 82, 4027
2017-10-04 08:22:48,867 INFO 82, 4020
2017-10-04 08:23:48,872 INFO 82, 4030
2017-10-04 08:24:48,926 INFO 81, 4024
2017-10-04 08:25:48,931 INFO 82, 4030
2017-10-04 08:26:48,936 INFO 82, 4030
2017-10-04 08:27:48,941 INFO 83, 4034
2017-10-04 08:28:48,946 INFO 83, 4030
2017-10-04 08:29:49,000 INFO 85, 4040
2017-10-04 08:30:49,056 INFO 83, 4040
2017-10-04 08:31:49,061 INFO 82, 4047
2017-10-04 08:32:49,066 INFO 84, 4043
2017-10-04 08:33:49,120 INFO 84, 4047
2017-10-04 08:34:49,125 INFO 83, 4040
2017-10-04 08:35:49,129 INFO 85, 4053
2017-10-04 08:36:49,133 INFO 85, 4060
2017-10-04 08:37:49,236 INFO 86, 4060
2017-10-04 08:38:49,241 INFO 85, 4057
2017-10-04 08:39:49,246 INFO 86, 4067
2017-10-04 08:40:49,251 INFO 87, 4063
2017-10-04 08:41:49,256 INFO 87, 4067
2017-10-04 08:42:49,262 INFO 88, 4080
